;id;ZL;Artikel;FarbNr;Farbe;GrNr;Groesse;Lagerplatz;Bez;Erfasser;Zählmenge;ItemNo;ArtikelID;StorageID;Total_Value;Counted
9244;50856;K-3;0178;015;grau-meliert;004;S;K-3-11-A-1;HAKRO Damen Longsleeve Classic;Team06;10+4;0178015004;41f66f4f-b563-4ff6-a301-f1b7f82b1683;e17a2839-180f-4526-b818-f7a43e7b612c;14;1
9245;50857;K-3;0178;015;grau-meliert;005;M;K-3-10-A-2;HAKRO Damen Longsleeve Classic;Team06;70+5;0178015005;58f1356f-8541-48cb-a82b-b0be24182048;95c4fc37-3da5-4cdd-b5b0-897658b70caa;75;1
9246;50858;K-3;0178;015;grau-meliert;006;L;K-3-10-A-3;HAKRO Damen Longsleeve Classic;Team06;70;0178015006;c877607f-94c3-4405-9e28-769cf22fea3f;d87e978f-21d9-4ec4-a1e3-f7bd7f1530ee;70;1
9247;50859;K-3;0178;015;grau-meliert;007;XL;K-3-10-A-4;HAKRO Damen Longsleeve Classic;Team06;60+4;0178015007;4a5a71d7-8af2-46c0-adbd-ccc9c50a5080;c1322489-97e9-4a39-9788-cb273be0908d;64;1
9248;50860;K-3;0178;015;grau-meliert;008;2XL;K-3-10-A-5;HAKRO Damen Longsleeve Classic;Team06;43;0178015008;203f10f1-bf83-44e7-83dd-c7670e4afd6c;6a77141a-5cf1-4632-94f4-0243481ad8e6;43;1
9249;50861;K-3;0178;015;grau-meliert;009;3XL;K-3-11-A-5;HAKRO Damen Longsleeve Classic;Team06;50+12;0178015009;22a20f66-73e7-4138-bbf5-a5fe04ae66b5;83ab4ea1-26f2-4096-b088-0283dee14f8c;62;1
9250;50862;K-3;0178;034;tinte;003;XS;K-3-12-A-1;HAKRO Damen Longsleeve Classic;Team06;30+5;0178034003;dd5d6552-3d5f-4fe8-ac4e-ca1a1c98d732;4f9cc6ee-6798-4d2d-9e33-8609fb9ccfb6;35;1
9251;50863;K-3;0178;034;tinte;004;S;K-3-13-A-1;HAKRO Damen Longsleeve Classic;Team06;50;0178034004;8bab3ed7-5a2e-40c1-8041-e5d4fc478cd3;7a307b6d-d127-4a56-8be6-5e4f27c81f2a;50;1
9252;50864;K-3;0178;034;tinte;005;M;K-3-12-A-2;HAKRO Damen Longsleeve Classic;Team06;90+100+1;0178034005;5e6d9fdd-f665-47a4-9e3d-58b37c0ad892;d05993b2-753f-4766-99a6-089796f379a4;191;1
9253;50865;K-3;0178;034;tinte;006;L;K-3-12-A-3;HAKRO Damen Longsleeve Classic;Team06;100+20+2;0178034006;4f15cd58-aa9e-4994-bc98-bfe1400a5770;7aa2e50e-9241-4bdf-a087-598a6a930489;122;1
9254;50866;K-3;0178;034;tinte;007;XL;K-3-12-A-4;HAKRO Damen Longsleeve Classic;Team06;80+15;0178034007;6e453914-582b-4a20-8133-103d6828e3b4;644f8770-02da-42c5-830b-23fe6aea0e58;95;1
9255;50867;K-3;0178;034;tinte;008;2XL;K-3-12-A-5;HAKRO Damen Longsleeve Classic;Team06;60+6;0178034008;12fb79f6-68d2-4401-8cc2-372a8c40bcca;e813a1f1-a9be-4d52-aba9-846b136cf540;66;1
9256;50868;K-3;0178;034;tinte;009;3XL;K-3-13-A-5;HAKRO Damen Longsleeve Classic;Team06;50+9;0178034009;2a34608b-0a88-4a13-b1b8-6cf7bf0731e0;1caf98ef-8d32-460b-a3a1-0a33b265303c;59;1
9257;50869;K-3;0178;001;weiß;003;XS;K-3-14-A-1;HAKRO Damen Longsleeve Classic;Team06;60+1;0178001003;5a024cc5-4eda-44ca-acae-af9f16f6b9f6;df269431-568e-4fb0-ab34-54e11e29e930;61;1
9258;50870;K-3;0178;001;weiß;004;S;K-3-15-A-1;HAKRO Damen Longsleeve Classic;Team06;30+13;0178001004;ee8f2233-8fd5-4385-b2c2-461e0dc1b8c7;c1134ccf-d958-47f1-a7e2-56742a6db6a0;43;1
9259;50871;K-3;0178;001;weiß;005;M;K-3-14-A-2;HAKRO Damen Longsleeve Classic;Carlos;99+10+8+6;0178001005;da245a81-3856-40ed-9de7-8d36d49e59e3;e4f26375-8513-4eb7-93a9-142f0a7308ba;123;1
9260;50872;K-3;0178;001;weiß;006;L;K-3-14-A-3;HAKRO Damen Longsleeve Classic;Team06;50+30+2;0178001006;ccb7518e-f4fd-4798-b975-c642e86eef47;c63bddc8-89e4-4495-ac5a-6e8d546eaec3;82;1
9261;50873;K-3;0178;001;weiß;007;XL;K-3-14-A-4;HAKRO Damen Longsleeve Classic;Team06;80+60+2;0178001007;71a1b450-2e5f-4d6a-8b6e-2dde29489667;06a5c1d2-b780-474d-8a0a-cf6613c3d3a7;142;1
9262;50874;K-3;0178;001;weiß;008;2XL;K-3-14-A-5;HAKRO Damen Longsleeve Classic;Team06;40+9;0178001008;a49ff3a2-e127-445c-8d78-c39af7735b93;57e459d6-9ac8-432f-a06d-412e797f1cfc;49;1
9263;50875;K-3;0178;001;weiß;009;3XL;K-3-15-A-5;HAKRO Damen Longsleeve Classic;Team06;70+5;0178001009;e872ecbe-0ad4-432d-b95e-28c57e038561;18afde43-2e15-45cc-bc96-7c78e5ab80b2;75;1
9264;50876;K-3;0178;005;schwarz;003;XS;K-3-16-A-1;HAKRO Damen Longsleeve Classic;Team06;8;0178005003;c42883d0-9f66-4025-bdbb-136702c9a9cd;9bfbf4f7-5bef-4fcb-adfa-7c75b567c181;8;1
9265;50877;K-3;0178;005;schwarz;004;S;K-3-17-A-1;HAKRO Damen Longsleeve Classic;Team06;90+5;0178005004;bc6f7ca9-130d-431b-9d19-377d9ff85f58;907482e7-b1d6-4adc-aacb-d3a5b81048fe;95;1
9266;50878;K-3;0178;005;schwarz;005;M;K-3-16-A-2;HAKRO Damen Longsleeve Classic;Team06;100+50+1;0178005005;de9e3714-f42a-4ee9-88ef-c231a87230d0;b3390a6b-7d10-4f06-bf8f-5868f5a4e121;151;1
9267;50879;K-3;0178;005;schwarz;006;L;K-3-16-A-3;HAKRO Damen Longsleeve Classic;Team06;99+80;0178005006;85bc3f65-1abf-4a8e-b766-892eb9724116;fa31b772-d715-47c0-9415-665b079711aa;179;1
9268;50880;K-3;0178;005;schwarz;007;XL;K-3-16-A-4;HAKRO Damen Longsleeve Classic;Team06;80+50+3;0178005007;87c3c60d-9c2d-4a68-943b-5824779d235a;9470ee8a-e5c1-4d50-b50f-363db8cdf48d;133;1
9269;50881;K-3;0178;005;schwarz;008;2XL;K-3-16-A-5;HAKRO Damen Longsleeve Classic;Team06;10+8;0178005008;ae31efa5-c763-4481-823a-8e58b8dc4f95;eda3d752-b718-4e32-9637-4afa02f4e972;18;1
9270;50882;K-3;0178;005;schwarz;009;3XL;K-3-17-A-5;HAKRO Damen Longsleeve Classic;Team06;20+2;0178005009;37541787-5eaf-42c8-a923-4fbbbe94ac53;cd755106-bb64-43db-9cc9-6249dd479cc6;22;1
9271;50883;K-3;0178;002;rot;003;XS;K-3-18-A-1;HAKRO Damen Longsleeve Classic;Team06;56;0178002003;5ecf4055-0682-4fe3-824a-c3dbf56053be;47c31ad1-c905-45a6-b78e-eb1153585a1a;56;1
9272;50884;K-3;0178;002;rot;004;S;K-3-19-A-1;HAKRO Damen Longsleeve Classic;Team06;50+8;0178002004;dfd759d4-7463-4e96-94c1-a457339c0c17;a202ae63-c919-4aaa-a2ef-c9fabfc3eae6;58;1
9273;50885;K-3;0178;002;rot;005;M;K-3-18-A-2;HAKRO Damen Longsleeve Classic;Team06;79;0178002005;52a4a50d-f7e8-4dbb-984e-79dbd5fc5105;71f5afda-1d36-437a-b904-5dc339946ccf;79;1
9274;50886;K-3;0178;002;rot;006;L;K-3-18-A-3;HAKRO Damen Longsleeve Classic;Team06;90+31;0178002006;879787d5-aff3-4332-bf92-7d82cc965808;141263ed-fa37-46d4-aa48-339e03504346;121;1
9275;50887;K-3;0178;002;rot;007;XL;K-3-18-A-4;HAKRO Damen Longsleeve Classic;Team06;69;0178002007;34a441ec-bea6-4648-9405-f5b67a75a8c9;745223ee-ebe6-4194-856f-552dae427881;69;1
9276;50888;K-3;0178;002;rot;008;2XL;K-3-18-A-5;HAKRO Damen Longsleeve Classic;Team06;27;0178002008;34dbc8c0-6d94-45e3-aada-9f367aa0a4ba;8a20ad39-d504-4aae-94aa-3a1a9231d380;27;1
9277;50889;K-3;0178;002;rot;009;3XL;K-3-19-A-5;HAKRO Damen Longsleeve Classic;Team06;14;0178002009;75fcddaa-7382-4adf-8a5f-89f2abaca40b;f05f5816-e5cf-465c-9d37-8031d77b41c0;14;1
9278;50890;K-3;0721;001;weiß;003;XS;K-3-20-A-1;HAKRO Chinohose Stretch;Team06;30;0721001003;b725ffaf-c1e5-4969-a403-ec4f9ce94b36;2a495eee-1dfc-4810-a47a-316eb9f44979;30;1
9279;50891;K-3;0721;001;weiß;004;S;K-3-21-A-1;HAKRO Chinohose Stretch;Team06;32;0721001004;40538d23-1cb2-4097-ba4c-d5906d2f9901;1bae63a7-126a-4f51-9599-bcf158812d3d;32;1
9280;50892;K-3;0721;001;weiß;005;M;K-3-20-A-2;HAKRO Chinohose Stretch;Team06;25+10;0721001005;3c5a3d0f-88c3-4cc3-ada9-4a856501ef67;edc295ad-a34c-4951-ba48-4b47fc0405bb;35;1
9281;50893;K-3;0721;001;weiß;006;L;K-3-20-A-3;HAKRO Chinohose Stretch;Team06;30+28;0721001006;89d786fe-4f8c-4301-a56b-4bd2e68da846;2f328d84-7438-4490-8eba-bcb3413f0123;58;1
9282;50894;K-3;0721;001;weiß;007;XL;K-3-20-A-4;HAKRO Chinohose Stretch;Team06;30+33;0721001007;0716a45c-3c09-47de-a126-79bf662763aa;b993bfc5-311b-4ed4-8561-0e68c024bb63;63;1
9283;50895;K-3;0721;001;weiß;008;2XL;K-3-20-A-5;HAKRO Chinohose Stretch;Team06;21;0721001008;380cd1a6-503a-41b3-a3a6-64a2a92dc1d4;361b7e94-08ba-4aeb-b00f-9cff9584b723;21;1
9284;50896;K-3;0721;001;weiß;009;3XL;K-3-21-A-5;HAKRO Chinohose Stretch;Team06;10;0721001009;29ac9a37-ac85-46a7-96ce-4eea605361b9;da742252-d9cf-4f4e-a950-000e87394b8d;10;1
9285;50897;K-3;0721;005;schwarz;003;XS;K-3-22-A-1;HAKRO Chinohose Stretch;Team06;34;0721005003;ba948019-3bf5-4dd9-af99-582d99b28d8b;091ab356-c72f-4bcf-b030-4dd63ebbc3e2;34;1
9286;50898;K-3;0721;005;schwarz;004;S;K-3-23-A-1;HAKRO Chinohose Stretch;Team06;10;0721005004;1749dc34-964c-4703-8163-90a941588e04;38f1e56a-2c65-42d9-9e1f-57febacdc40c;10;1
9287;50899;K-3;0721;005;schwarz;005;M;K-3-22-A-2;HAKRO Chinohose Stretch;Team06;38+35;0721005005;8cbdb008-5df5-4812-b9ef-0594d57fb2a0;d8d75036-8871-411a-8959-4a8ed358db57;73;1
9288;50900;K-3;0721;005;schwarz;006;L;K-3-22-A-3;HAKRO Chinohose Stretch;Team06;35+8;0721005006;952b5673-624f-4e22-bd42-6d7c0f4d5152;f6036921-0028-4137-9d51-967f047d01ec;43;1
9289;50901;K-3;0721;005;schwarz;007;XL;K-3-22-A-4;HAKRO Chinohose Stretch;Team06;14;0721005007;6510b982-17b5-435c-9e66-f3e2d5ba36bf;38c8a122-15be-40ac-a290-4efcbd129bfd;14;1
9290;50902;K-3;0721;005;schwarz;008;2XL;K-3-22-A-5;HAKRO Chinohose Stretch;Team06;18;0721005008;8c603ae2-7efc-4935-9c4f-121e78e1b927;b5d9e4b0-e6a4-4e75-bf4e-4d261d4b9a42;18;1
9291;50903;K-3;0721;005;schwarz;009;3XL;K-3-23-A-5;HAKRO Chinohose Stretch;Team06;30;0721005009;bd6a7c0a-512a-4c0c-900b-7b37ac304281;e4bc21f3-b903-4a2f-8f05-b8e375fb2f8b;30;1
9292;50904;K-3;0721;080;khaki;003;XS;K-3-24-A-1;HAKRO Chinohose Stretch;Team06;12;0721080003;52e97b4f-6b62-4859-b30f-e4327479b878;3d5a5e31-83c5-4ae8-8d0d-de6e0f6eff8c;12;1
9293;50905;K-3;0721;080;khaki;004;S;K-3-25-A-1;HAKRO Chinohose Stretch;Team06;10;0721080004;bbce4da8-c9e6-40e5-8f52-641c124883a7;7eb1df55-0c40-4d08-a8ad-3622d430666f;10;1
9294;50906;K-3;0721;080;khaki;005;M;K-3-24-A-2;HAKRO Chinohose Stretch;Team06;32;0721080005;d7b15d36-bb93-4d5d-9c5e-a4983062685d;05a3caf4-3810-49af-b529-210f7f28ce90;32;1
9295;50907;K-3;0721;080;khaki;006;L;K-3-24-A-3;HAKRO Chinohose Stretch;Team06;35+35;0721080006;4bebd532-df35-45d4-af39-80848b0680df;8930545d-5c09-4659-aac5-8b49ca1aeda9;70;1
9296;50908;K-3;0721;080;khaki;007;XL;K-3-24-A-4;HAKRO Chinohose Stretch;Team06;40+41;0721080007;4876c1d9-db6a-4d21-a06f-d0f7db22c847;294acc07-8ff3-4f40-99ac-9d631ab475d3;81;1
9297;50909;K-3;0721;080;khaki;008;2XL;K-3-24-A-5;HAKRO Chinohose Stretch;Team06;24;0721080008;4827b49c-7291-4e6c-9c08-195808a0d794;ba1df7cd-fca0-422f-9c1b-aaf6879ac5b8;24;1
9298;50910;K-3;0721;080;khaki;009;3XL;K-3-25-A-5;HAKRO Chinohose Stretch;Team06;32;0721080009;988b2614-47ff-48cf-8226-44f698f27b01;23b9022d-503c-48a3-bcb0-7ef001848866;32;1
9299;50911;K-3;0721;034;tinte;003;XS;K-3-26-A-1;HAKRO Chinohose Stretch;Team06;24;0721034003;51145ee2-9601-487b-9313-e51dc60da97b;0eabb1c5-b937-4137-86be-7fd2caa2b033;24;1
9300;50912;K-3;0721;034;tinte;004;S;K-3-27-A-1;HAKRO Chinohose Stretch;Team06;25;0721034004;bd7588c1-5351-4818-a858-833805303913;082f49c7-758a-4773-879e-dff112a3de6f;25;1
9301;50913;K-3;0721;034;tinte;005;M;K-3-26-A-2;HAKRO Chinohose Stretch;Team06;2;0721034005;9acf33bb-f1ee-423e-a216-4a0958e3c1bd;dc646c1d-1eb4-4d06-993b-f3d7cd907538;2;1
9302;50914;K-3;0721;034;tinte;006;L;K-3-26-A-3;HAKRO Chinohose Stretch;Team06;27;0721034006;356f0ea5-1870-450e-917c-df13195fda02;3b7a17fe-1dea-41f2-9d48-07e9c374c80f;27;1
9303;50915;K-3;0721;034;tinte;007;XL;K-3-26-A-4;HAKRO Chinohose Stretch;Team06;40+8;0721034007;5dd25198-abbf-4450-99a4-3fe114315aac;abe2893f-cb87-43d9-a823-1e12bfa86e63;48;1
9304;50916;K-3;0721;034;tinte;008;2XL;K-3-26-A-5;HAKRO Chinohose Stretch;Team06;18;0721034008;089737f2-d08c-4b39-aa58-2bf222284935;6bb6a3ae-9754-41cc-8671-415f9e95eaa3;18;1
9305;50917;K-3;0721;034;tinte;009;3XL;K-3-27-A-5;HAKRO Chinohose Stretch;Team06;25;0721034009;6f9042d4-e753-462a-8341-fba6fcc53575;08bdc029-38d6-4cbd-8c17-c0ae0386a7ba;25;1
9306;50918;K-3;0123;028;anthrazit;003;XS;K-3-03-B-1;HAKRO Hemd Mikralinar® Comfort;Team11;20;0123028003;89e77be2-ac03-4052-b74a-7fecca4fcabd;5408a82f-239a-4580-87e7-ea25ee7c6d94;20;1
9307;50919;K-3;0123;028;anthrazit;004;S;K-3-02-B-1;HAKRO Hemd Mikralinar® Comfort;Team11;30;0123028004;17e8c070-94fe-44c1-8677-ed4d3792ef78;d98b729b-cedf-4d5b-85ab-11b5b903ee6d;30;1
9308;50920;K-3;0123;028;anthrazit;005;M;K-3-03-B-2;HAKRO Hemd Mikralinar® Comfort;Team11;20+3;0123028005;4c264a35-5650-4195-9914-1d67b745b7eb;efe70583-7660-4c21-aab5-6658b89d54f9;23;1
9309;50921;K-3;0123;028;anthrazit;006;L;K-3-03-B-3;HAKRO Hemd Mikralinar® Comfort;Team11;20+25;0123028006;d1b82740-f5c5-4476-9dd6-1e2f60dd2950;54a9f6bd-791c-4415-b5be-9795730f1810;45;1
9310;50922;K-3;0123;028;anthrazit;007;XL;K-3-03-B-4;HAKRO Hemd Mikralinar® Comfort;Team11;20+8;0123028007;bd5cb3d9-aae2-421c-9aa3-14b20b49e19c;b11fe719-7136-473b-999f-da67410320ac;28;1
9311;50923;K-3;0123;028;anthrazit;008;2XL;K-3-03-B-5;HAKRO Hemd Mikralinar® Comfort;Team11;20+30;0123028008;df23cccb-a2ca-48f4-9583-2c603812df96;5936d4e8-c034-456b-9854-0b11500014fe;50;1
9312;50924;K-3;0123;028;anthrazit;009;3XL;K-3-01-B-5;HAKRO Hemd Mikralinar® Comfort;Team11;19;0123028009;eecd127b-2e5d-4c57-a181-8a0f819f8a98;76b8a9f2-88eb-4075-9147-c5fa346a09a8;19;1
9313;50925;K-3;0123;028;anthrazit;010;4XL;K-3-01-B-2;HAKRO Hemd Mikralinar® Comfort;Team11;4;0123028010;418a8729-0f23-42fc-9e0b-0c0a14349da0;cd753d99-2d28-4c5e-ac5c-06945fbd523c;4;1
9314;50926;K-3;0123;028;anthrazit;011;5XL;K-3-01-B-3;HAKRO Hemd Mikralinar® Comfort;Team11;6;0123028011;a4517a47-8075-4b7b-957a-49dfc3bca5f0;aa3131b9-dcb4-4ddc-8060-87cd37edb749;6;1
9315;50927;K-3;0123;028;anthrazit;012;6XL;K-3-01-B-4;HAKRO Hemd Mikralinar® Comfort;Team11;17;0123028012;81da0a2d-b20b-42aa-9d22-6dac1dc80e4a;88369ad8-c5f1-4381-858d-fbb8de64d7e1;17;1
9316;50928;K-3;0123;001;weiß;003;XS;K-3-06-B-1;HAKRO Hemd Mikralinar® Comfort;Team11;19;0123001003;556b2d95-4702-456d-b4a2-07ad497a98be;271c7b49-a6b7-469c-bbed-eb112ec2ddd9;19;1
9317;50929;K-3;0123;001;weiß;004;S;K-3-05-B-1;HAKRO Hemd Mikralinar® Comfort;Team11;24;0123001004;2595fb33-c866-40fc-8d5b-980f627753af;e275673f-9687-4450-8dea-47ca8d3b07c3;24;1
9318;50930;K-3;0123;001;weiß;005;M;K-3-06-B-2;HAKRO Hemd Mikralinar® Comfort;Team11;20+19;0123001005;a05d8cea-448e-41ee-8ec8-0ff536549a46;6482d006-62e4-464f-af72-6652a07e04c1;39;1
9319;50931;K-3;0123;001;weiß;006;L;K-3-06-B-3;HAKRO Hemd Mikralinar® Comfort;Team11;20+19;0123001006;d1c67117-e4f4-4a81-af77-d5230beda3c8;0761ef27-246a-4083-ad5d-42ccbfc994c7;39;1
9320;50932;K-3;0123;001;weiß;007;XL;K-3-06-B-4;HAKRO Hemd Mikralinar® Comfort;Team11;20+11;0123001007;ea9a2f08-72a9-4479-9da4-c5efcd785da8;e7dc2220-05cd-4ad2-a664-9a7321bc2585;31;1
9321;50933;K-3;0123;001;weiß;008;2XL;K-3-06-B-5;HAKRO Hemd Mikralinar® Comfort;Team11;29;0123001008;57b49c40-9c19-400d-889a-fe9d9b28fd40;21d59100-3d5a-4803-bc0b-e2103e2c6bed;29;1
9322;50934;K-3;0123;001;weiß;009;3XL;K-3-04-B-5;HAKRO Hemd Mikralinar® Comfort;Team11;17;0123001009;c1f72250-98f3-422e-8b14-d346c887122d;150713e5-84ee-45cf-830a-e2c1b6116821;17;1
9323;50935;K-3;0123;001;weiß;010;4XL;K-3-04-B-2;HAKRO Hemd Mikralinar® Comfort;Team11;16;0123001010;5c73073b-c1bf-4ee2-b9a7-19db4b858b38;42ef8918-04fa-4207-91d5-19e251a2a54c;16;1
9324;50936;K-3;0123;001;weiß;011;5XL;K-3-04-B-3;HAKRO Hemd Mikralinar® Comfort;Team11;10;0123001011;a2024d6d-264f-43a2-bb58-3d5b7bac7faf;9f32918b-fb3e-481f-9b58-62d9969f73a1;10;1
9325;50937;K-3;0123;001;weiß;012;6XL;K-3-04-B-4;HAKRO Hemd Mikralinar® Comfort;Team11;5;0123001012;4c5d3d3b-10e4-4d96-aaa4-adfc51508663;3944cd9b-cd04-48fb-aa14-1ce196cc6d08;5;1
9326;50938;K-3;0123;005;schwarz;003;XS;K-3-09-B-1;HAKRO Hemd Mikralinar® Comfort;Team11;46;0123005003;1ad04c02-461e-4f42-8341-07e911685cc7;1c75c209-37cd-4f9e-bf40-5bc90052f3b9;46;1
9327;50939;K-3;0123;005;schwarz;004;S;K-3-08-B-1;HAKRO Hemd Mikralinar® Comfort;Team11;23;0123005004;1f52854a-6c9b-42de-acfd-8eb35d64991b;fd9be224-888a-4636-8070-cbc9f84f15ee;23;1
9328;50940;K-3;0123;005;schwarz;005;M;K-3-09-B-2;HAKRO Hemd Mikralinar® Comfort;Team11;8;0123005005;516fe2c2-b78f-490f-8e2e-cc40e9916cff;c45d049b-3dee-474e-aa19-1fe12ead419e;8;1
9329;50941;K-3;0123;005;schwarz;006;L;K-3-09-B-3;HAKRO Hemd Mikralinar® Comfort;Team11;40+23;0123005006;a334f06f-dc56-4261-9b9c-00dde74e4052;c77b209a-deea-40be-b6c2-4fff12a0f705;63;1
9330;50942;K-3;0123;005;schwarz;007;XL;K-3-09-B-4;HAKRO Hemd Mikralinar® Comfort;Team11;30;0123005007;e474b02e-2fbb-4ba7-8cbd-136dd8b6408d;08549dd8-f4f5-4094-a40e-ab9cbc4e59f3;30;1
9331;50943;K-3;0123;005;schwarz;008;2XL;K-3-09-B-5;HAKRO Hemd Mikralinar® Comfort;Team11;26;0123005008;c1634f40-6f0f-4eee-b74c-c9f515979228;83a4bba9-3bdb-431b-ae96-21dbb549a3f9;26;1
9332;50944;K-3;0123;005;schwarz;009;3XL;K-3-07-B-5;HAKRO Hemd Mikralinar® Comfort;Team11;25;0123005009;748124e8-3926-4954-bfb6-539896b17ac8;b78fda0e-7fa3-43d8-a5dc-e0469b60fc56;25;1
9333;50945;K-3;0123;005;schwarz;010;4XL;K-3-07-B-2;HAKRO Hemd Mikralinar® Comfort;Team11;19;0123005010;f9364b07-6fa1-408f-8cf3-9219560bce97;a9f2ceaa-0f47-4c23-971e-e2a6dc731b6a;19;1
9334;50946;K-3;0123;005;schwarz;011;5XL;K-3-07-B-3;HAKRO Hemd Mikralinar® Comfort;Team11;18;0123005011;f7da5fb5-bada-4e8a-a4db-37f5a2bd878b;8567baff-1ee5-4acb-8991-9166b62806f1;18;1
9335;50947;K-3;0123;005;schwarz;012;6XL;K-3-07-B-4;HAKRO Hemd Mikralinar® Comfort;Team11;20;0123005012;2c2a2547-76ce-4230-92cc-1e3ab02c9f58;b3b72900-cdba-4624-8994-0b2ea48aed8a;20;1
9336;50948;K-3;0123;043;titan;003;XS;K-3-12-B-1;HAKRO Hemd Mikralinar® Comfort;Team11;25;0123043003;10768606-a9ff-4e34-8988-c9692b6ec626;4856f21a-7af0-451a-af74-4d00f4b3c876;25;1
9337;50949;K-3;0123;043;titan;004;S;K-3-11-B-1;HAKRO Hemd Mikralinar® Comfort;Team11;28;0123043004;023d49bf-3a45-47a0-b4f2-644b1a79ff19;6b936851-a57c-40f7-81df-b09852b20b33;28;1
9338;50950;K-3;0123;043;titan;005;M;K-3-12-B-2;HAKRO Hemd Mikralinar® Comfort;Team11;20+14;0123043005;50e83f9b-d0f5-46ec-8b77-6fefed885f75;9420ef4a-3a84-4192-8bce-2a6ceb05ebab;34;1
9339;50951;K-3;0123;043;titan;006;L;K-3-12-B-3;HAKRO Hemd Mikralinar® Comfort;Team11;20+17;0123043006;3964732d-108a-43bc-8c11-488d3387d405;e69bc820-cfe9-421e-a307-71e035f179a7;37;1
9340;50952;K-3;0123;043;titan;007;XL;K-3-12-B-4;HAKRO Hemd Mikralinar® Comfort;Team11;20+25;0123043007;c6990905-12d9-4423-ab50-f4a936e7e770;53877423-382d-47a5-ac3c-8c245542556e;45;1
9341;50953;K-3;0123;043;titan;008;2XL;K-3-12-B-5;HAKRO Hemd Mikralinar® Comfort;Team11;44;0123043008;a1ffafe7-ee8e-4f8f-954b-0568f9c91fb7;43ca1dd1-3212-42a2-a7b0-634fb9617141;44;1
9342;50954;K-3;0123;043;titan;009;3XL;K-3-10-B-5;HAKRO Hemd Mikralinar® Comfort;Team11;23;0123043009;4241812f-d276-49e4-8754-c504a8f3b809;8b449c00-716c-49cc-8784-4e88cedbd9ff;23;1
9343;50955;K-3;0123;043;titan;010;4XL;K-3-10-B-2;HAKRO Hemd Mikralinar® Comfort;Team11;18;0123043010;01f23ad9-2ba0-4be4-a7b1-2a6af07143d5;54865ef8-e620-4055-860b-b8acca88ac6c;18;1
9344;50956;K-3;0123;043;titan;011;5XL;K-3-10-B-3;HAKRO Hemd Mikralinar® Comfort;Team11;9;0123043011;1221279c-295e-457b-9238-b924d521a201;f4ea0b90-b8cf-469b-9c8f-554de4454dc2;9;1
9345;50957;K-3;0123;043;titan;012;6XL;K-3-10-B-4;HAKRO Hemd Mikralinar® Comfort;Team11;18;0123043012;e26b9ffb-4dc4-4163-9c4f-02f9d7fc4ad7;d3970967-b77f-4b35-a093-98d5a250663c;18;1
9346;50958;K-3;0123;034;tinte;003;XS;K-3-15-B-1;HAKRO Hemd Mikralinar® Comfort;Team11;25;0123034003;cee5fdd5-f878-41cb-a83a-317090c8573d;4a9ab0b5-e87f-4413-8c33-27d966666506;25;1
9347;50959;K-3;0123;034;tinte;004;S;K-3-14-B-1;HAKRO Hemd Mikralinar® Comfort;Team11;44;0123034004;81b41755-2427-44fd-a4ec-96b76fb77749;835c3ed8-0932-4ef6-9489-bd4023abcd13;44;1
9348;50960;K-3;0123;034;tinte;005;M;K-3-15-B-2;HAKRO Hemd Mikralinar® Comfort;Team11;20+8;0123034005;f8ffa44f-6c6a-4a63-b95e-ecabd599c291;978846d2-e4f5-4c59-b207-f9022a8b8450;28;1
9349;50961;K-3;0123;034;tinte;006;L;K-3-15-B-3;HAKRO Hemd Mikralinar® Comfort;Team11;20+8;0123034006;dde1b7a0-68c6-4857-ab5d-e3c751914560;04e4add6-6842-414e-9b0b-30e7dabf8557;28;1
9350;50962;K-3;0123;034;tinte;007;XL;K-3-15-B-4;HAKRO Hemd Mikralinar® Comfort;Team11;4;0123034007;4e5db180-0697-40ac-adc6-939a8d430e65;99d07b6a-b271-4b63-ab37-d15a9b0d9b15;4;1
9351;50963;K-3;0123;034;tinte;008;2XL;K-3-15-B-5;HAKRO Hemd Mikralinar® Comfort;Team11;8;0123034008;22291da1-817a-4609-9b7c-8d8992aa1c9b;2b586456-5fa1-4766-b66d-4bc727ab8b9d;8;1
9352;50964;K-3;0123;034;tinte;009;3XL;K-3-13-B-5;HAKRO Hemd Mikralinar® Comfort;Team11;37;0123034009;b634206e-307e-47d9-b053-0399233b8f77;700f7300-2a04-408a-8393-18cc3693abb5;37;1
9353;50965;K-3;0123;034;tinte;010;4XL;K-3-13-B-2;HAKRO Hemd Mikralinar® Comfort;Team11;19;0123034010;27448529-538c-4ebe-8d32-d1d3aeb22894;d2d07e80-d062-4b96-a0c0-588de9cd5cf6;19;1
9354;50966;K-3;0123;034;tinte;011;5XL;K-3-13-B-3;HAKRO Hemd Mikralinar® Comfort;Team11;5;0123034011;3234c99c-d846-4c1e-b1b5-641671785f11;3baaae64-2a32-40c0-a5ea-2ef6167acc3b;5;1
9355;50967;K-3;0123;034;tinte;012;6XL;K-3-13-B-4;HAKRO Hemd Mikralinar® Comfort;Team11;123034012+26;0123034012;3766aef4-8d49-4306-9944-adbcac37d6c5;5c60161b-9e56-44f2-91e3-f0c53cfd4e42;123034038;1
9356;50968;K-3;0123;040;kiwi;003;XS;K-3-17-B-1;HAKRO Hemd Mikralinar® Comfort;Team06;39;0123040003;a2e8bc2a-3a01-43f9-91f2-2534d7e17054;7677d7bd-44e0-434c-823c-3637b9b59c72;39;1
